data,_loaded_at
"{""product_id"": ""P-317"", ""name"": "" Apple Phones "", ""category"": ""ELECTRONICS"", ""sub_category"": ""laptops"", ""brand"": ""sony"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""3.6"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 982.56, ""list_price"": 1227.14, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""70"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-WEST""}}",2024-05-18 19:01:00
"{""product_id"": ""P-083"", ""name"": "" Samsung Televisions "", ""category"": ""electronics"", ""sub_category"": ""kitchen"", ""brand"": ""apple"", ""is_available"": ""0"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""3.5"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 181.37, ""list_price"": 227.8, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""34"", ""reorder_lvl"": ""20"", ""warehouse"": ""WH-WEST""}}",2024-03-12 03:00:00
"{""product_id"": ""P-123"", ""name"": "" Lg Phones "", ""category"": ""electronics"", ""sub_category"": ""televisions"", ""brand"": ""samsung"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""9.0"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 915.92, ""list_price"": 1358.77, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""76"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-NORTH""}}",2024-04-07 00:34:00
"{""product_id"": ""P-392"", ""name"": "" Sony Shoes "", ""category"": ""Apparel"", ""sub_category"": ""televisions"", ""brand"": ""lg"", ""is_available"": ""true"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""16.8"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 494.46, ""list_price"": 579.86, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""62"", ""reorder_lvl"": ""18"", ""warehouse"": ""WH-WEST""}}",2024-04-05 04:45:00
"{""product_id"": ""P-040"", ""name"": "" Lg Phones "", ""category"": ""electronics"", ""sub_category"": ""shoes"", ""brand"": ""nike"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""14.4"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 952.53, ""list_price"": 1221.86, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""48"", ""reorder_lvl"": ""10"", ""warehouse"": ""WH-EAST""}}",2024-06-02 15:01:00
"{""product_id"": ""P-352"", ""name"": "" Lg Televisions "", ""category"": ""HOME GOODS"", ""sub_category"": ""laptops"", ""brand"": ""nike"", ""is_available"": ""YES"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""9.9"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 1119.82, ""list_price"": 1873.77, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""89"", ""reorder_lvl"": ""7"", ""warehouse"": ""WH-EAST""}}",2024-01-23 13:16:00
"{""product_id"": ""P-179"", ""name"": "" Apple Phones "", ""category"": ""electronics"", ""sub_category"": ""laptops"", ""brand"": ""adidas"", ""is_available"": ""true"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""16.2"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 320.53, ""list_price"": 495.69, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""33"", ""reorder_lvl"": ""20"", ""warehouse"": ""WH-EAST""}}",2024-04-03 01:48:00
"{""product_id"": ""P-118"", ""name"": "" Nike Televisions "", ""category"": ""Apparel"", ""sub_category"": ""kitchen"", ""brand"": ""apple"", ""is_available"": ""YES"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""8.8"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 195.32, ""list_price"": 225.45, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""11"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-WEST""}}",2024-04-14 09:10:00
"{""product_id"": ""P-267"", ""name"": "" Sony Phones "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""lg"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""4.9"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 152.96, ""list_price"": 180.22, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""79"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-NORTH""}}",2024-01-20 02:49:00
"{""product_id"": ""P-052"", ""name"": "" Lg Laptops "", ""category"": ""Apparel"", ""sub_category"": ""phones"", ""brand"": ""apple"", ""is_available"": ""true"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""5.1"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 467.33, ""list_price"": 574.64, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""68"", ""reorder_lvl"": ""8"", ""warehouse"": ""WH-EAST""}}",2024-02-13 08:32:00
"{""product_id"": ""P-011"", ""name"": "" Apple Televisions "", ""category"": ""HOME GOODS"", ""sub_category"": ""phones"", ""brand"": ""apple"", ""is_available"": ""0"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""16.7"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 880.91, ""list_price"": 1026.78, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""50"", ""reorder_lvl"": ""9"", ""warehouse"": ""WH-EAST""}}",2024-04-28 07:29:00
"{""product_id"": ""P-090"", ""name"": "" Samsung Kitchen "", ""category"": ""electronics"", ""sub_category"": ""televisions"", ""brand"": ""nike"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""9.9"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 1126.94, ""list_price"": 1434.91, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""20"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-NORTH""}}",2024-05-18 23:25:00
"{""product_id"": ""P-269"", ""name"": "" Sony Laptops "", ""category"": ""HOME GOODS"", ""sub_category"": ""shoes"", ""brand"": ""sony"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""17.2"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 728.52, ""list_price"": 959.91, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""66"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-WEST""}}",2024-02-22 02:38:00
"{""product_id"": ""P-189"", ""name"": "" Lg Shoes "", ""category"": ""Apparel"", ""sub_category"": ""televisions"", ""brand"": ""nike"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""0.5"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 924.08, ""list_price"": 1691.79, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""52"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-NORTH""}}",2024-02-07 14:55:00
"{""product_id"": ""P-303"", ""name"": "" Lg Phones "", ""category"": ""electronics"", ""sub_category"": ""televisions"", ""brand"": ""apple"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""8.1"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 1272.72, ""list_price"": 1591.52, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""83"", ""reorder_lvl"": ""14"", ""warehouse"": ""WH-EAST""}}",2024-02-22 14:08:00
"{""product_id"": ""P-213"", ""name"": "" Nike Shoes "", ""category"": ""ELECTRONICS"", ""sub_category"": ""shoes"", ""brand"": ""lg"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""17.5"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 1149.19, ""list_price"": 1921.26, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""18"", ""reorder_lvl"": ""8"", ""warehouse"": ""WH-NORTH""}}",2024-03-16 11:52:00
"{""product_id"": ""P-263"", ""name"": "" Nike Shoes "", ""category"": ""electronics"", ""sub_category"": ""shoes"", ""brand"": ""sony"", ""is_available"": ""0"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""2.2"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 581.06, ""list_price"": 1125.63, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""61"", ""reorder_lvl"": ""7"", ""warehouse"": ""WH-EAST""}}",2024-01-16 00:32:00
"{""product_id"": ""P-112"", ""name"": "" Nike Laptops "", ""category"": ""HOME GOODS"", ""sub_category"": ""shoes"", ""brand"": ""sony"", ""is_available"": ""YES"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""1.2"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 829.97, ""list_price"": 1279.82, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""57"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-NORTH""}}",2024-02-01 14:48:00
"{""product_id"": ""P-250"", ""name"": "" Apple Kitchen "", ""category"": ""Apparel"", ""sub_category"": ""kitchen"", ""brand"": ""adidas"", ""is_available"": ""false"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""3.1"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 631.61, ""list_price"": 895.15, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""85"", ""reorder_lvl"": ""7"", ""warehouse"": ""WH-WEST""}}",2024-06-06 12:17:00
"{""product_id"": ""P-202"", ""name"": "" Apple Kitchen "", ""category"": ""electronics"", ""sub_category"": ""kitchen"", ""brand"": ""apple"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""5.3"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 248.17, ""list_price"": 479.46, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""1"", ""reorder_lvl"": ""9"", ""warehouse"": ""WH-WEST""}}",2024-01-17 05:54:00
"{""product_id"": ""P-020"", ""name"": "" Lg Phones "", ""category"": ""HOME GOODS"", ""sub_category"": ""televisions"", ""brand"": ""samsung"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""18.0"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 393.48, ""list_price"": 567.74, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""8"", ""reorder_lvl"": ""12"", ""warehouse"": ""WH-NORTH""}}",2024-04-05 15:16:00
"{""product_id"": ""P-296"", ""name"": "" Adidas Shoes "", ""category"": ""electronics"", ""sub_category"": ""laptops"", ""brand"": ""sony"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""12.0"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 974.79, ""list_price"": 1139.21, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""94"", ""reorder_lvl"": ""15"", ""warehouse"": ""WH-WEST""}}",2024-01-06 13:30:00
"{""product_id"": ""P-140"", ""name"": "" Samsung Laptops "", ""category"": ""Apparel"", ""sub_category"": ""shoes"", ""brand"": ""samsung"", ""is_available"": ""0"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""16.9"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 485.37, ""list_price"": 689.9, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""63"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-WEST""}}",2024-04-28 04:59:00
"{""product_id"": ""P-051"", ""name"": "" Lg Laptops "", ""category"": ""Apparel"", ""sub_category"": ""shoes"", ""brand"": ""samsung"", ""is_available"": ""0"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""9.7"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 990.22, ""list_price"": 1409.89, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""52"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-EAST""}}",2024-01-15 13:25:00
"{""product_id"": ""P-222"", ""name"": "" Nike Televisions "", ""category"": ""Apparel"", ""sub_category"": ""phones"", ""brand"": ""lg"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""8.0"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 241.51, ""list_price"": 350.39, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""3"", ""reorder_lvl"": ""15"", ""warehouse"": ""WH-EAST""}}",2024-04-20 07:18:00
"{""product_id"": ""P-125"", ""name"": "" Sony Kitchen "", ""category"": ""ELECTRONICS"", ""sub_category"": ""televisions"", ""brand"": ""samsung"", ""is_available"": ""1"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""0.4"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 702.14, ""list_price"": 1240.62, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""20"", ""reorder_lvl"": ""15"", ""warehouse"": ""WH-EAST""}}",2024-05-06 02:59:00
"{""product_id"": ""P-358"", ""name"": "" Apple Televisions "", ""category"": ""electronics"", ""sub_category"": ""shoes"", ""brand"": ""nike"", ""is_available"": ""false"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""16.6"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 1177.9, ""list_price"": 1313.54, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""0"", ""reorder_lvl"": ""20"", ""warehouse"": ""WH-NORTH""}}",2024-05-26 02:02:00
"{""product_id"": ""P-085"", ""name"": "" Samsung Laptops "", ""category"": ""ELECTRONICS"", ""sub_category"": ""phones"", ""brand"": ""apple"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""9.9"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 1132.09, ""list_price"": 1791.12, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""4"", ""reorder_lvl"": ""7"", ""warehouse"": ""WH-NORTH""}}",2024-03-15 19:53:00
"{""product_id"": ""P-270"", ""name"": "" Lg Laptops "", ""category"": ""Apparel"", ""sub_category"": ""phones"", ""brand"": ""adidas"", ""is_available"": ""false"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""10.0"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 141.4, ""list_price"": 189.78, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""17"", ""reorder_lvl"": ""7"", ""warehouse"": ""WH-NORTH""}}",2024-03-13 01:25:00
"{""product_id"": ""P-174"", ""name"": "" Sony Shoes "", ""category"": ""Apparel"", ""sub_category"": ""kitchen"", ""brand"": ""lg"", ""is_available"": ""0"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""17.0"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 1047.74, ""list_price"": 1346.77, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""57"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-WEST""}}",2024-03-02 14:09:00
"{""product_id"": ""P-361"", ""name"": "" Apple Televisions "", ""category"": ""HOME GOODS"", ""sub_category"": ""phones"", ""brand"": ""apple"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""15.5"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 187.55, ""list_price"": 352.68, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""75"", ""reorder_lvl"": ""8"", ""warehouse"": ""WH-NORTH""}}",2024-03-02 22:30:00
"{""product_id"": ""P-223"", ""name"": "" Adidas Phones "", ""category"": ""HOME GOODS"", ""sub_category"": ""televisions"", ""brand"": ""nike"", ""is_available"": ""0"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""7.0"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 740.52, ""list_price"": 849.27, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""85"", ""reorder_lvl"": ""14"", ""warehouse"": ""WH-WEST""}}",2024-03-05 12:11:00
"{""product_id"": ""P-255"", ""name"": "" Lg Phones "", ""category"": ""Apparel"", ""sub_category"": ""kitchen"", ""brand"": ""adidas"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""15.1"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 845.69, ""list_price"": 953.83, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""100"", ""reorder_lvl"": ""15"", ""warehouse"": ""WH-WEST""}}",2024-02-12 08:26:00
"{""product_id"": ""P-048"", ""name"": "" Apple Phones "", ""category"": ""HOME GOODS"", ""sub_category"": ""shoes"", ""brand"": ""apple"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""1.0"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 894.85, ""list_price"": 999.44, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""18"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-NORTH""}}",2024-04-02 22:21:00
"{""product_id"": ""P-315"", ""name"": "" Apple Phones "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""nike"", ""is_available"": ""true"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""10.7"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 389.55, ""list_price"": 777.4, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""61"", ""reorder_lvl"": ""11"", ""warehouse"": ""WH-NORTH""}}",2024-06-05 06:27:00
"{""product_id"": ""P-395"", ""name"": "" Sony Kitchen "", ""category"": ""ELECTRONICS"", ""sub_category"": ""shoes"", ""brand"": ""nike"", ""is_available"": ""1"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""12.6"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 1559.97, ""list_price"": 1902.14, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""58"", ""reorder_lvl"": ""14"", ""warehouse"": ""WH-EAST""}}",2024-04-16 14:58:00
"{""product_id"": ""P-312"", ""name"": "" Lg Shoes "", ""category"": ""Apparel"", ""sub_category"": ""televisions"", ""brand"": ""apple"", ""is_available"": ""false"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""5.2"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 1012.83, ""list_price"": 1165.2, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""75"", ""reorder_lvl"": ""12"", ""warehouse"": ""WH-WEST""}}",2024-05-15 07:02:00
"{""product_id"": ""P-114"", ""name"": "" Lg Televisions "", ""category"": ""ELECTRONICS"", ""sub_category"": ""shoes"", ""brand"": ""sony"", ""is_available"": ""true"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""0.5"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 1295.79, ""list_price"": 1906.42, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""50"", ""reorder_lvl"": ""5"", ""warehouse"": ""WH-NORTH""}}",2024-06-18 01:31:00
"{""product_id"": ""P-298"", ""name"": "" Apple Kitchen "", ""category"": ""Apparel"", ""sub_category"": ""phones"", ""brand"": ""sony"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""13.8"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 356.39, ""list_price"": 466.16, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""36"", ""reorder_lvl"": ""8"", ""warehouse"": ""WH-EAST""}}",2024-06-14 07:30:00
"{""product_id"": ""P-011"", ""name"": "" Apple Shoes "", ""category"": ""Apparel"", ""sub_category"": ""kitchen"", ""brand"": ""apple"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""3.4"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 212.83, ""list_price"": 243.95, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""93"", ""reorder_lvl"": ""13"", ""warehouse"": ""WH-EAST""}}",2024-03-20 17:44:00
"{""product_id"": ""P-281"", ""name"": "" Samsung Phones "", ""category"": ""ELECTRONICS"", ""sub_category"": ""shoes"", ""brand"": ""apple"", ""is_available"": ""1"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""6.9"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 687.56, ""list_price"": 1296.09, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""19"", ""reorder_lvl"": ""8"", ""warehouse"": ""WH-NORTH""}}",2024-04-29 16:07:00
"{""product_id"": ""P-247"", ""name"": "" Samsung Shoes "", ""category"": ""electronics"", ""sub_category"": ""kitchen"", ""brand"": ""apple"", ""is_available"": ""true"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""14.6"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 826.87, ""list_price"": 1352.6, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""10"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-WEST""}}",2024-01-17 05:09:00
"{""product_id"": ""P-176"", ""name"": "" Lg Shoes "", ""category"": ""ELECTRONICS"", ""sub_category"": ""shoes"", ""brand"": ""lg"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""10.3"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 299.59, ""list_price"": 362.66, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""68"", ""reorder_lvl"": ""11"", ""warehouse"": ""WH-WEST""}}",2024-02-12 06:39:00
"{""product_id"": ""P-327"", ""name"": "" Adidas Phones "", ""category"": ""HOME GOODS"", ""sub_category"": ""laptops"", ""brand"": ""lg"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""7.5"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 729.16, ""list_price"": 992.68, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""89"", ""reorder_lvl"": ""7"", ""warehouse"": ""WH-WEST""}}",2024-04-25 06:00:00
